sample_ID,location,treatment,soiltype,replicate,hrs_incubated,mgC,year_inc,year_col
NMW UT7,N,MW,UT,7,144,0.002052921,2017,2016
NMW UT8,N,MW,UT,8,144,0.002147092,2017,2016
NMW UT9,N,MW,UT,9,144,0.003042481,2017,2016
NMW UT10,N,MW,UT,10,144,0.001765448,2017,2016
NMW OM1,N,MW,OM,1,144,0.00106862,2017,2016
NMW OM2,N,MW,OM,2,144,0.001122627,2017,2016
NMW OM3,N,MW,OM,3,144,0.001123613,2017,2016
NMW OM4,N,MW,OM,4,144,0.000784776,2017,2016
NMW OM5,N,MW,OM,5,144,0.001676331,2017,2016
NMW OM6,N,MW,OM,6,144,0.000947976,2017,2016
NMW OM7,N,MW,OM,7,144,0.001101048,2017,2016
NMW OM8,N,MW,OM,8,144,0.001348157,2017,2016
NMW OM9,N,MW,OM,9,144,0.000918338,2017,2016
NMW OM10,N,MW,OM,10,144,0.001539792,2017,2016
CMWC OS1,C,MWC,OS,1,144,0.001334156,2017,2016
CMWC OS2,C,MWC,OS,2,144,0.001061138,2017,2016
CMWC OS3,C,MWC,OS,3,144,0.001622652,2017,2016
CMWC OS4,C,MWC,OS,4,144,0.001908807,2017,2016
CMWC OS5,C,MWC,OS,5,144,0.001340651,2017,2016
CMWC OS6,C,MWC,OS,6,144,0.00093003,2017,2016
CMWC OS7,C,MWC,OS,7,144,0.001355109,2017,2016
CMWC OS8,C,MWC,OS,8,144,0.000998759,2017,2016
CMWC OS9,C,MWC,OS,9,144,0.00091129,2017,2016
CMWC OS10,C,MWC,OS,10,144,0.001428915,2017,2016
CMWC UT1,C,MWC,UT,1,144,0.00179225,2017,2016
CMWC UT2,C,MWC,UT,2,144,0.001121015,2017,2016
CMWC UT3,C,MWC,UT,3,144,0.001645952,2017,2016
CMWC UT4,C,MWC,UT,4,144,0.002056038,2017,2016
CMWC UT5,C,MWC,UT,5,144,0.003025638,2017,2016
CMWC UT6,C,MWC,UT,6,144,0.001056832,2017,2016
CMWC UT7,C,MWC,UT,7,144,0.001476908,2017,2016
CMWC UT8,C,MWC,UT,8,144,0.001330908,2017,2016
CMWC UT9,C,MWC,UT,9,144,0.001848957,2017,2016
CMWC UT10,C,MWC,UT,10,144,0.001977902,2017,2016
CMWC OM1,C,MWC,OM,1,144,0.001924726,2017,2016
CMWC OM2,C,MWC,OM,2,144,0.001169777,2017,2016
CMWC OM3,C,MWC,OM,3,144,0.001368124,2017,2016
CMWC OM4,C,MWC,OM,4,144,0.001262227,2017,2016
CMWC OM5,C,MWC,OM,5,144,0.001168935,2017,2016
CMWC OM6,C,MWC,OM,6,144,0.001992538,2017,2016
CMWC OM7,C,MWC,OM,7,144,0.001036432,2017,2016
CMWC OM8,C,MWC,OM,8,144,0.00093282,2017,2016
CMWC OM9,C,MWC,OM,9,144,0.001162585,2017,2016
CMWC OM10,C,MWC,OM,10,144,0.001148006,2017,2016
SO OS1,S,O,OS,1,144,0.00204436,2017,2016
SO OS2,S,O,OS,2,144,0.00205124,2017,2016
SO OS3,S,O,OS,3,144,0.001777964,2017,2016
SO OS4,S,O,OS,4,144,0.002175665,2017,2016
SO OS5,S,O,OS,5,144,0.001340002,2017,2016
SO OS6,S,O,OS,6,144,0.001496923,2017,2016
SO OS7,S,O,OS,7,144,0.001746984,2017,2016
SO OS8,S,O,OS,8,144,0.00133418,2017,2016
SO OS9,S,O,OS,9,144,0.002010516,2017,2016
SO OS10,S,O,OS,10,144,0.002045049,2017,2016
SO UT1,S,O,UT,1,144,0.001681319,2017,2016
SO UT2,S,O,UT,2,144,0.001415203,2017,2016
SO UT3,S,O,UT,3,144,0.001593508,2017,2016
SO UT4,S,O,UT,4,144,0.001615276,2017,2016
SO UT5,S,O,UT,5,144,0.002006579,2017,2016
SO UT6,S,O,UT,6,144,0.001890055,2017,2016
SO UT7,S,O,UT,7,144,0.002325865,2017,2016
SO UT8,S,O,UT,8,144,0.001747714,2017,2016
SO UT9,S,O,UT,9,144,0.0017484,2017,2016
SO UT10,S,O,UT,10,144,0.001776043,2017,2016
SO OM1,S,O,OM,1,144,0.001175262,2017,2016
SO OM2,S,O,OM,2,144,0.001962142,2017,2016
SO OM3,S,O,OM,3,144,0.000959619,2017,2016
SO OM4,S,O,OM,4,144,0.001443253,2017,2016
SO OM5,S,O,OM,5,144,0.001967882,2017,2016
SO OM6,S,O,OM,6,144,0.001768621,2017,2016
SO OM7,S,O,OM,7,144,0.000972754,2017,2016
NWMC OS1,N,MWC,OS,1,144,0.001242725,2017,2016
NWMC OS2,N,MWC,OS,2,144,0.001304769,2017,2016
NWMC OS3,N,MWC,OS,3,144,0.001221776,2017,2016
NWMC OS4,N,MWC,OS,4,144,0.001290222,2017,2016
NWMC OS5,N,MWC,OS,5,144,0.001356048,2017,2016
NWMC OS6,N,MWC,OS,6,144,0.001484501,2017,2016
NWMC OS7,N,MWC,OS,7,144,0.001806954,2017,2016
NWMC OS8,N,MWC,OS,8,144,0.001548316,2017,2016
NWMC OS9,N,MWC,OS,9,144,0.002461268,2017,2016
NWMC OS10,N,MWC,OS,10,144,0.001230772,2017,2016
NWMC UT1,N,MWC,UT,1,144,0.004016165,2017,2016
NWMC UT2,N,MWC,UT,2,144,0.001601921,2017,2016
NWMC UT3,N,MWC,UT,3,144,0.002380175,2017,2016
NWMC UT4,N,MWC,UT,4,144,0.0019219,2017,2016
NWMC UT5,N,MWC,UT,5,144,0.002033235,2017,2016
NWMC UT6,N,MWC,UT,6,144,0.001108235,2017,2016
NWMC UT7,N,MWC,UT,7,144,0.001695412,2017,2016
NWMC UT8,N,MWC,UT,8,144,0.001077831,2017,2016
NWMC UT9,N,MWC,UT,9,144,0.00195418,2017,2016
NWMC UT10,N,MWC,UT,10,144,0.001376706,2017,2016
NWMC OM1,N,MWC,OM,1,144,0.001384003,2017,2016
NWMC OM2,N,MWC,OM,2,144,0.001459019,2017,2016
NWMC OM3,N,MWC,OM,3,144,0.001311921,2017,2016
NWMC OM4,N,MWC,OM,4,144,0.001176219,2017,2016
NWMC OM5,N,MWC,OM,5,144,0.001447987,2017,2016
NWMC OM6,N,MWC,OM,6,144,0.0011479,2017,2016
NWMC OM7,N,MWC,OM,7,144,0.00079988,2017,2016
NWMC OM8,N,MWC,OM,8,144,0.001399278,2017,2016
NWMC OM9,N,MWC,OM,9,144,0.002236299,2017,2016
NWMC OM10,N,MWC,OM,10,144,0.001233099,2017,2016
CO OS1,C,O,OS,1,144,0.001888025,2017,2016
CO OS2,C,O,OS,2,144,0.001076061,2017,2016
CO OS3,C,O,OS,3,144,0.001202453,2017,2016
CO OS4,C,O,OS,4,144,0.001261054,2017,2016
CO OS5,C,O,OS,5,144,0.001213509,2017,2016
CO OS6,C,O,OS,6,144,0.001427864,2017,2016
CO OS7,C,O,OS,7,144,0.001729395,2017,2016
CO OS8,C,O,OS,8,144,0.001509159,2017,2016
CO OS9,C,O,OS,9,144,0.001726616,2017,2016
CO OS10,C,O,OS,10,144,0.001132068,2017,2016
CO UT1,C,O,UT,1,144,0.001681296,2017,2016
CO UT2,C,O,UT,2,144,0.00117394,2017,2016
CO UT3,C,O,UT,3,144,0.001222092,2017,2016
CO UT4,C,O,UT,4,144,0.001821936,2017,2016
CO UT5,C,O,UT,5,144,0.001579879,2017,2016
CO UT6,C,O,UT,6,144,0.001462511,2017,2016
CO UT7,C,O,UT,7,144,0.001312964,2017,2016
CO UT8,C,O,UT,8,144,0.001061368,2017,2016
CO UT9,C,O,UT,9,144,0.002193493,2017,2016
CO UT10,C,O,UT,10,144,0.001376536,2017,2016
CO OM1,C,O,OM,1,144,0.001280911,2017,2016
CO OM2,C,O,OM,2,144,0.001766627,2017,2016
CO OM3,C,O,OM,3,144,0.001421948,2017,2016
CO OM4,C,O,OM,4,144,0.001389774,2017,2016
CO OM5,C,O,OM,5,144,0.001134299,2017,2016
CO OM6,C,O,OM,6,144,0.001773025,2017,2016
CO OM7,C,O,OM,7,144,0.002799843,2017,2016
CO OM8,C,O,OM,8,144,0.001004221,2017,2016
CO OM9,C,O,OM,9,144,0.001208466,2017,2016
CO OM10,C,O,OM,10,144,0.001270049,2017,2016
SC OS1,S,C,OS,1,144,0.001200101,2017,2016
SC OS2,S,C,OS,2,144,0.001706937,2017,2016
SC OS3,S,C,OS,3,144,0.001277444,2017,2016
SC OS4,S,C,OS,4,144,0.001124843,2017,2016
SC OS5,S,C,OS,5,144,0.001274074,2017,2016
SC OS6,S,C,OS,6,144,0.002193253,2017,2016
SC OS7,S,C,OS,7,144,0.001385628,2017,2016
SC OS8,S,C,OS,8,144,0.001179929,2017,2016
SC OS9,S,C,OS,9,144,0.001699123,2017,2016
SC OS10,S,C,OS,10,144,0.001380318,2017,2016
SC UT1,S,C,UT,1,144,0.001557703,2017,2016
SC UT2,S,C,UT,2,144,0.001941692,2017,2016
SC UT3,S,C,UT,3,144,0.002182018,2017,2016
SC UT4,S,C,UT,4,144,0.002206567,2017,2016
SC UT5,S,C,UT,5,144,0.001592669,2017,2016
SC UT6,S,C,UT,6,144,0.002142404,2017,2016
SC UT7,S,C,UT,7,144,0.002401179,2017,2016
SC UT8,S,C,UT,8,144,0.00265961,2017,2016
SC UT9,S,C,UT,9,144,0.001854988,2017,2016
SC UT10,S,C,UT,10,144,0.004209647,2017,2016
SC OM1,S,C,OM,1,144,0.001125837,2017,2016
SC OM2,S,C,OM,2,144,0.001086171,2017,2016
SC OM3,S,C,OM,3,144,0.001084668,2017,2016
SC OM4,S,C,OM,4,144,0.001402066,2017,2016
SC OM5,S,C,OM,5,144,0.002263641,2017,2016
SC OM6,S,C,OM,6,144,0.000967319,2017,2016
SC OM7,S,C,OM,7,144,0.001255963,2017,2016
SC OM8,S,C,OM,8,144,0.001336943,2017,2016
SC OM9,S,C,OM,9,144,0.001259963,2017,2016
SC OM10,S,C,OM,10,144,0.001357406,2017,2016
NO OS1,N,O,OS,1,0,0.000548439,2018,2018
NO OS2,N,O,OS,2,0,0.000532536,2018,2018
NO OS3,N,O,OS,3,0,0.000535302,2018,2018
NO OS4,N,O,OS,4,0,0.000529283,2018,2018
NO OS5,N,O,OS,5,0,0.000543477,2018,2018
NO OS6,N,O,OS,6,0,0.000536319,2018,2018
NO OS7,N,O,OS,7,0,0.000533553,2018,2018
NO OS8,N,O,OS,8,0,0.000530706,2018,2018
NO OS9,N,O,OS,9,0,0.000541444,2018,2018
NO OS10,N,O,OS,10,0,0.000537376,2018,2018
NO UT1,N,O,UT,1,0,0.000546609,2018,2018
NO UT2,N,O,UT,2,0,0.000544331,2018,2018
NO UT3,N,O,UT,3,0,0.00055759,2018,2018
NO UT4,N,O,UT,4,0,0.000541606,2018,2018
NO UT5,N,O,UT,5,0,0.000529852,2018,2018
NO UT6,N,O,UT,6,0,0.000536522,2018,2018
NO UT7,N,O,UT,7,0,0.000531194,2018,2018
NO UT8,N,O,UT,8,0,0.000531845,2018,2018
NO UT9,N,O,UT,9,0,0.000533065,2018,2018
NO UT10,N,O,UT,10,0,0.000531723,2018,2018
NO OM1,N,O,OM,1,0,0.000534773,2018,2018
NO OM2,N,O,OM,2,0,0.000530259,2018,2018
NO OM3,N,O,OM,3,0,0.000529201,2018,2018
NO OM4,N,O,OM,4,0,0.000532902,2018,2018
NO OM5,N,O,OM,5,0,0.00056178,2018,2018
NO OM6,N,O,OM,6,0,0.000574754,2018,2018
NO OM7,N,O,OM,7,0,0.000576584,2018,2018
NO OM8,N,O,OM,8,0,0.00053156,2018,2018
NO OM9,N,O,OM,9,0,0.000590576,2018,2018
NO OM10,N,O,OM,10,0,0.000548073,2018,2018
CC OS1,C,C,OS,1,0,0.000556736,2018,2018
CC OS2,C,C,OS,2,0,0.000527656,2018,2018
CC OS3,C,C,OS,3,0,0.000559461,2018,2018
CC OS4,C,C,OS,4,0,0.000536726,2018,2018
CC OS5,C,C,OS,5,0,0.000533512,2018,2018
CC OS6,C,C,OS,6,0,0.000533065,2018,2018
CC OS7,C,C,OS,7,0,0.000550676,2018,2018
CC OS8,C,C,OS,8,0,0.000542176,2018,2018
CC OS9,C,C,OS,9,0,0.000531153,2018,2018
CC OS10,C,C,OS,10,0,0.000535302,2018,2018
CC UT1,C,C,UT,1,0,0.000536726,2018,2018
CC UT2,C,C,UT,2,0,0.000530828,2018,2018
CC UT3,C,C,UT,3,0,0.000527534,2018,2018
CC UT4,C,C,UT,4,0,0.00053217,2018,2018
CC UT5,C,C,UT,5,0,0.00054425,2018,2018
CC UT6,C,C,UT,6,0,0.000540549,2018,2018
CC UT7,C,C,UT,7,0,0.000529283,2018,2018
CC UT8,C,C,UT,8,0,0.000533065,2018,2018
CC UT9,C,C,UT,9,0,0.000553971,2018,2018
CC UT10,C,C,UT,10,0,0.000541077,2018,2018
CC OM1,C,C,OM,1,0,0.000534855,2018,2018
CC OM2,C,C,OM,2,0,0.000538393,2018,2018
CC OM3,C,C,OM,3,0,0.000548276,2018,2018
CC OM4,C,C,OM,4,0,0.000535261,2018,2018
CC OM5,C,C,OM,5,0,0.000532333,2018,2018
CC OM6,C,C,OM,6,0,0.000526395,2018,2018
CC OM7,C,C,OM,7,0,0.000543233,2018,2018
CC OM8,C,C,OM,8,0,0.000541484,2018,2018
CC OM9,C,C,OM,9,0,0.000531113,2018,2018
CC OM10,C,C,OM,10,0,0.000529567,2018,2018
SMW OS1,S,MW,OS,1,0,0.000539695,2018,2018
SMW OS2,S,MW,OS,2,0,0.00052851,2018,2018
SMW OS3,S,MW,OS,3,0,0.000535993,2018,2018
SMW OS4,S,MW,OS,4,0,0.000536278,2018,2018
SMW OS5,S,MW,OS,5,0,0.000554052,2018,2018
SMW OS6,S,MW,OS,6,0,0.000533065,2018,2018
SMW OS7,S,MW,OS,7,0,0.000531153,2018,2018
SMW OS8,S,MW,OS,8,0,0.000528266,2018,2018
SMW OS9,S,MW,OS,9,0,0.000547138,2018,2018
SMW OS10,S,MW,OS,10,0,0.000544941,2018,2018
SMW UT1,S,MW,UT,1,0,0.00053034,2018,2018
SMW UT2,S,MW,UT,2,0,0.000532902,2018,2018
SMW UT3,S,MW,UT,3,0,0.000563569,2018,2018
SMW UT4,S,MW,UT,4,0,0.000545755,2018,2018
SMW UT5,S,MW,UT,5,0,0.000539735,2018,2018
SMW UT6,S,MW,UT,6,0,0.000541972,2018,2018
SMW UT7,S,MW,UT,7,0,0.000533309,2018,2018
SMW UT8,S,MW,UT,8,0,0.000540467,2018,2018
SMW UT9,S,MW,UT,9,0,0.000533878,2018,2018
SMW UT10,S,MW,UT,10,0,0.000531804,2018,2018
SMW OM1,S,MW,OM,1,0,0.000544169,2018,2018
SMW OM2,S,MW,OM,2,0,0.000535302,2018,2018
SMW OM3,S,MW,OM,3,0,0.000534448,2018,2018
SMW OM4,S,MW,OM,4,0,0.000533919,2018,2018
SMW OM5,S,MW,OM,5,0,0.000727682,2018,2018
SMW OM6,S,MW,OM,6,0,0.000556533,2018,2018
SMW OM7,S,MW,OM,7,0,0.000551571,2018,2018
SMW OM8,S,MW,OM,8,0,0.000535831,2018,2018
SMW OM9,S,MW,OM,9,0,0.000538963,2018,2018
SMW OM10,S,MW,OM,10,0,0.000547951,2018,2018
NC OS1,N,C,OS,1,0,0.000552262,2018,2018
NC OS2,N,C,OS,2,0,0.000538108,2018,2018
NC OS3,N,C,OS,3,0,0.000539735,2018,2018
NC OS4,N,C,OS,4,0,0.000539288,2018,2018
NC OS5,N,C,OS,5,0,0.000535017,2018,2018
NC OS6,N,C,OS,6,0,0.000531723,2018,2018
NC OS7,N,C,OS,7,0,0.000577479,2018,2018
NC OS8,N,C,OS,8,0,0.000550717,2018,2018
NC OS9,N,C,OS,9,0,0.000545348,2018,2018
NC OS10,N,C,OS,10,0,0.000542338,2018,2018
NC UT1,N,C,UT,1,0,0.00055572,2018,2018
NC UT2,N,C,UT,2,0,0.000540508,2018,2018
NC UT3,N,C,UT,3,0,0.000534855,2018,2018
NC UT4,N,C,UT,4,0,0.000532699,2018,2018
NC UT5,N,C,UT,5,0,0.000532496,2018,2018
NC UT6,N,C,UT,6,0,0.000533228,2018,2018
NC UT7,N,C,UT,7,0,0.000534773,2018,2018
NC UT8,N,C,UT,8,0,0.00053636,2018,2018
NC UT9,N,C,UT,9,0,0.000563691,2018,2018
NC UT10,N,C,UT,10,0,0.000543681,2018,2018
NC OM1,N,C,OM,1,0,0.00054002,2018,2018
NC OM2,N,C,OM,2,0,0.000534773,2018,2018
NC OM3,N,C,OM,3,0,0.000542501,2018,2018
NC OM4,N,C,OM,4,0,0.000544738,2018,2018
NC OM5,N,C,OM,5,0,0.000532374,2018,2018
NC OM6,N,C,OM,6,0,0.000531031,2018,2018
NC OM7,N,C,OM,7,0,0.000532943,2018,2018
NC OM8,N,C,OM,8,0,0.000532862,2018,2018
NC OM9,N,C,OM,9,0,0.000532292,2018,2018
NC OM10,N,C,OM,10,0,0.000529079,2018,2018
CMW OS1,C,MW,OS,1,0,0.000567476,2018,2018
CMW OS2,C,MW,OS,2,0,0.000557067,2018,2018
CMW OS3,C,MW,OS,3,0,0.000547691,2018,2018
CMW OS4,C,MW,OS,4,0,0.000549836,2018,2018
CMW OS5,C,MW,OS,5,0,0.000555915,2018,2018
CMW OS6,C,MW,OS,6,0,0.000550909,2018,2018
CMW OS7,C,MW,OS,7,0,0.000543718,2018,2018
CMW OS8,C,MW,OS,8,0,0.000543321,2018,2018
CMW OS9,C,MW,OS,9,0,0.000551425,2018,2018
CMW OS10,C,MW,OS,10,0,0.000546261,2018,2018
CMW UT1,C,MW,UT,1,0,0.000572521,2018,2018
CMW UT2,C,MW,UT,2,0,0.000561,2018,2018
CMW UT3,C,MW,UT,3,0,0.000570773,2018,2018
CMW UT4,C,MW,UT,4,0,0.000570217,2018,2018
CMW UT5,C,MW,UT,5,0,0.000566244,2018,2018
CMW UT6,C,MW,UT,6,0,0.000564536,2018,2018
CMW UT7,C,MW,UT,7,0,0.000559808,2018,2018
CMW UT8,C,MW,UT,8,0,0.000553849,2018,2018
CMW UT9,C,MW,UT,9,0,0.000562311,2018,2018
CMW UT10,C,MW,UT,10,0,0.000567078,2018,2018
CMW OM1,C,MW,OM,1,0,0.000551823,2018,2018
CMW OM2,C,MW,OM,2,0,0.000545863,2018,2018
CMW OM3,C,MW,OM,3,0,0.000542923,2018,2018
CMW OM4,C,MW,OM,4,0,0.000545069,2018,2018
CMW OM5,C,MW,OM,5,0,0.000591551,2018,2018
CMW OM6,C,MW,OM,6,0,0.000562231,2018,2018
CMW OM7,C,MW,OM,7,0,0.000558656,2018,2018
CMW OM8,C,MW,OM,8,0,0.000559967,2018,2018
SMWC OS1,S,MWC,OS,1,0,0.0005492,2018,2018
SMWC OS2,S,MWC,OS,2,0,0.000545387,2018,2018
SMWC OS3,S,MWC,OS,3,0,0.000552339,2018,2018
SMWC OS4,S,MWC,OS,4,0,0.000550631,2018,2018
SMWC OS5,S,MWC,OS,5,0,0.000551028,2018,2018
SMWC OS6,S,MWC,OS,6,0,0.000552816,2018,2018
SMWC OS7,S,MWC,OS,7,0,0.00055953,2018,2018
SMWC OS8,S,MWC,OS,8,0,0.000556948,2018,2018
SMWC OS9,S,MWC,OS,9,0,0.000550511,2018,2018
SMWC OS10,S,MWC,OS,10,0,0.000547333,2018,2018
SMWC UT1,S,MWC,UT,1,0,0.000552657,2018,2018
SMWC UT2,S,MWC,UT,2,0,0.000550194,2018,2018
SMWC UT3,S,MWC,UT,3,0,0.000547572,2018,2018
SMWC UT4,S,MWC,UT,4,0,0.000546896,2018,2018
SMWC UT5,S,MWC,UT,5,0,0.000553849,2018,2018
SMWC UT6,S,MWC,UT,6,0,0.000559649,2018,2018
SMWC UT7,S,MWC,UT,7,0,0.000550353,2018,2018
SMWC UT8,S,MWC,UT,8,0,0.000545228,2018,2018
SMWC UT9,S,MWC,UT,9,0,0.000584638,2018,2018
SMWC UT10,S,MWC,UT,10,0,0.000564059,2018,2018
SMWC OM1,S,MWC,OM,1,0,0.000558497,2018,2018
SMWC OM2,S,MWC,OM,2,0,0.000552061,2018,2018
SMWC OM3,S,MWC,OM,3,0,0.000546499,2018,2018
SMWC OM4,S,MWC,OM,4,0,0.000551425,2018,2018
SMWC OM5,S,MWC,OM,5,0,0.000547015,2018,2018
SMWC OM6,S,MWC,OM,6,0,0.00054924,2018,2018
SMWC OM7,S,MWC,OM,7,0,0.000546578,2018,2018
SMWC OM8,S,MWC,OM,8,0,0.000545784,2018,2018
SMWC OM9,S,MWC,OM,9,0,0.000546896,2018,2018
SMWC OM10,S,MWC,OM,10,0,0.000546459,2018,2018
NMW OS1,N,MW,OS,1,0,0.00055802,2018,2018
NMW OS2,N,MW,OS,2,0,0.000548446,2018,2018
NMW OS3,N,MW,OS,3,0,0.000547015,2018,2018
NMW OS4,N,MW,OS,4,0,0.000545665,2018,2018
NMW OS5,N,MW,OS,5,0,0.00055663,2018,2018
NMW OS6,N,MW,OS,6,0,0.000549439,2018,2018
NMW OS7,N,MW,OS,7,0,0.000546976,2018,2018
NMW OS8,N,MW,OS,8,0,0.000549518,2018,2018
NMW OS9,N,MW,OS,9,0,0.000547929,2018,2018
NMW OS10,N,MW,OS,10,0,0.000551664,2018,2018
NMW UT1,N,MW,UT,1,0,0.000549637,2018,2018
NMW UT2,N,MW,UT,2,0,0.000547095,2018,2018
NMW UT3,N,MW,UT,3,0,0.000552736,2018,2018
NMW UT4,N,MW,UT,4,0,0.000552101,2018,2018
NMW UT5,N,MW,UT,5,0,0.000548565,2018,2018
NMW UT6,N,MW,UT,6,0,0.000577845,2018,2018
NMW UT7,N,MW,UT,7,0,0.000544115,2018,2018
NMW UT8,N,MW,UT,8,0,0.000555954,2018,2018
NMW UT9,N,MW,UT,9,0,0.000547174,2018,2018
NMW UT10,N,MW,UT,10,0,0.00054785,2018,2018
NMW OM1,N,MW,OM,1,0,0.000565728,2018,2018
NMW OM2,N,MW,OM,2,0,0.000550154,2018,2018
NMW OM3,N,MW,OM,3,0,0.000546181,2018,2018
NMW OM4,N,MW,OM,4,0,0.000544314,2018,2018
NMW OM5,N,MW,OM,5,0,0.000576812,2018,2018
NMW OM6,N,MW,OM,6,0,0.000555795,2018,2018
NMW OM7,N,MW,OM,7,0,0.000549876,2018,2018
NMW OM8,N,MW,OM,8,0,0.000549796,2018,2018
NMW OM9,N,MW,OM,9,0,0.000551028,2018,2018
NMW OM10,N,MW,OM,10,0,0.000568906,2018,2018
CMWC OS1,C,MWC,OS,1,0,0.00055214,2018,2018
CMWC OS2,C,MWC,OS,2,0,0.000543718,2018,2018
CMWC OS3,C,MWC,OS,3,0,0.000554365,2018,2018
CMWC OS4,C,MWC,OS,4,0,0.000549876,2018,2018
CMWC OS5,C,MWC,OS,5,0,0.00054924,2018,2018
CMWC OS6,C,MWC,OS,6,0,0.000549439,2018,2018
CMWC OS7,C,MWC,OS,7,0,0.000555001,2018,2018
CMWC OS8,C,MWC,OS,8,0,0.000562549,2018,2018
CMWC OS9,C,MWC,OS,9,0,0.00055214,2018,2018
CMWC OS10,C,MWC,OS,10,0,0.000551187,2018,2018
CMWC UT1,C,MWC,UT,1,0,0.000548207,2018,2018
CMWC UT2,C,MWC,UT,2,0,0.000550353,2018,2018
CMWC UT3,C,MWC,UT,3,0,0.000555041,2018,2018
CMWC UT4,C,MWC,UT,4,0,0.000548962,2018,2018
CMWC UT5,C,MWC,UT,5,0,0.000550869,2018,2018
CMWC UT6,C,MWC,UT,6,0,0.000555279,2018,2018
CMWC UT7,C,MWC,UT,7,0,0.000549439,2018,2018
CMWC UT8,C,MWC,UT,8,0,0.000550074,2018,2018
CMWC UT9,C,MWC,UT,9,0,0.000563662,2018,2018
CMWC UT10,C,MWC,UT,10,0,0.00056239,2018,2018
CMWC OM1,C,MWC,OM,1,0,0.000549995,2018,2018
CMWC OM2,C,MWC,OM,2,0,0.000548048,2018,2018
CMWC OM3,C,MWC,OM,3,0,0.000552577,2018,2018
CMWC OM4,C,MWC,OM,4,0,0.000554286,2018,2018
CMWC OM5,C,MWC,OM,5,0,0.000546777,2018,2018
CMWC OM6,C,MWC,OM,6,0,0.000548009,2018,2018
CMWC OM7,C,MWC,OM,7,0,0.00056104,2018,2018
CMWC OM8,C,MWC,OM,8,0,0.000554842,2018,2018
CMWC OM9,C,MWC,OM,9,0,0.000547691,2018,2018
CMWC OM10,C,MWC,OM,10,0,0.000557623,2018,2018
SO OS1,S,O,OS,1,0,0.000549281,2018,2018
SO OS2,S,O,OS,2,0,0.000545544,2018,2018
SO OS3,S,O,OS,3,0,0.000544954,2018,2018
SO OS4,S,O,OS,4,0,0.000546645,2018,2018
SO OS5,S,O,OS,5,0,0.000546291,2018,2018
SO OS6,S,O,OS,6,0,0.000549517,2018,2018
SO OS7,S,O,OS,7,0,0.000545544,2018,2018
SO OS8,S,O,OS,8,0,0.000546685,2018,2018
SO OS9,S,O,OS,9,0,0.000545623,2018,2018
SO OS10,S,O,OS,10,0,0.000547629,2018,2018
SO UT1,S,O,UT,1,0,0.0005446,2018,2018
SO UT2,S,O,UT,2,0,0.000544049,2018,2018
SO UT3,S,O,UT,3,0,0.000550461,2018,2018
SO UT4,S,O,UT,4,0,0.000549281,2018,2018
SO UT5,S,O,UT,5,0,0.000544757,2018,2018
SO UT6,S,O,UT,6,0,0.000543302,2018,2018
SO UT7,S,O,UT,7,0,0.000547235,2018,2018
SO UT8,S,O,UT,8,0,0.000542594,2018,2018
SO UT9,S,O,UT,9,0,0.000544836,2018,2018
SO UT10,S,O,UT,10,0,0.00054696,2018,2018
SO OM1,S,O,OM,1,0,0.000545544,2018,2018
SO OM2,S,O,OM,2,0,0.00054637,2018,2018
SO OM3,S,O,OM,3,0,0.000541218,2018,2018
SO OM4,S,O,OM,4,0,0.000540746,2018,2018
SO OM5,S,O,OM,5,0,0.000546921,2018,2018
SO OM6,S,O,OM,6,0,0.000544521,2018,2018
SO OM7,S,O,OM,7,0,0.00054228,2018,2018
SO OM8,S,O,OM,8,0,0.000542319,2018,2018
NMWC OS1,N,MWC,OS,1,0,0.000542712,2018,2018
NMWC OS2,N,MWC,OS,2,0,0.000542751,2018,2018
NMWC OS3,N,MWC,OS,3,0,0.000540313,2018,2018
NMWC OS4,N,MWC,OS,4,0,0.000537796,2018,2018
NMWC OS5,N,MWC,OS,5,0,0.000540156,2018,2018
NMWC OS6,N,MWC,OS,6,0,0.000540667,2018,2018
NMWC OS7,N,MWC,OS,7,0,0.000557737,2018,2018
NMWC OS8,N,MWC,OS,8,0,0.000538032,2018,2018
NMWC OS9,N,MWC,OS,9,0,0.000547589,2018,2018
NMWC OS10,N,MWC,OS,10,0,0.000548376,2018,2018
NMWC UT1,N,MWC,UT,1,0,0.000543105,2018,2018
NMWC UT2,N,MWC,UT,2,0,0.000537324,2018,2018
NMWC UT3,N,MWC,UT,3,0,0.000538386,2018,2018
NMWC UT4,N,MWC,UT,4,0,0.00054401,2018,2018
NMWC UT5,N,MWC,UT,5,0,0.00054165,2018,2018
NMWC UT6,N,MWC,UT,6,0,0.000542004,2018,2018
NMWC UT7,N,MWC,UT,7,0,0.000540746,2018,2018
NMWC UT8,N,MWC,UT,8,0,0.000540392,2018,2018
NMWC UT9,N,MWC,UT,9,0,0.000539998,2018,2018
NMWC UT10,N,MWC,UT,10,0,0.000543617,2018,2018
NMWC OM1,N,MWC,OM,1,0,0.000564699,2018,2018
NMWC OM2,N,MWC,OM,2,0,0.000555456,2018,2018
NMWC OM3,N,MWC,OM,3,0,0.000553175,2018,2018
NMWC OM4,N,MWC,OM,4,0,0.000549399,2018,2018
NMWC OM5,N,MWC,OM,5,0,0.000549831,2018,2018
NMWC OM6,N,MWC,OM,6,0,0.000550225,2018,2018
NMWC OM7,N,MWC,OM,7,0,0.000550146,2018,2018
